,name,review,cuisine,latitude,longitude,address,rating,review_count,price,postal_code
1410,Pita Pan,different shakshukas menu hindsight bad idea though glad order pizzas shockingly,mediterranean,1.27885,103.8572,"['2 Bayfront Avenue', '#01-87', 'The Shoppes at Marina Bay Sands', 'Singapore 018972', 'Singapore']",3.0,13.0,$,18972
1411,Pizza Fabbrica,came friday night pleasantly surprised quality pizzas felt wildfires though didnt confirm pleasant chewy,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12.0,$$$,199483
1412,Pizza Fabbrica,ive ordered pizza fabbrica ubereats struggle finding good pizza singapore would likely take leadcooked,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12.0,$$$,199483
1413,Pizza Fabbrica,arrived late places alley closed shop night tried luck asked whether still open served,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12.0,$$$,199483
1414,Platypus Kitchen,stars place ok youre area friend ordered chili crab buns start us ordered pasta dish buns,italian,1.29850541673732,103.854579492444,"['200 Victoria St', '#03-29, Bugis Junction', 'Singapore 188021', 'Singapore']",3.5,15.0,$$,188021
1415,Platypus Kitchen,came crustacean bowl read review online worth first drink worth crustacean bowl description,italian,1.29850541673732,103.854579492444,"['200 Victoria St', '#03-29, Bugis Junction', 'Singapore 188021', 'Singapore']",3.5,15.0,$$,188021
1416,Platypus Kitchen,coconut mushroom pasta really good little less garlic would great excellent staff pretty decor good lunch place,italian,1.29850541673732,103.854579492444,"['200 Victoria St', '#03-29, Bugis Junction', 'Singapore 188021', 'Singapore']",3.5,15.0,$$,188021
1420,Plentyfull,ive decided granular scoring hence unfortunately plentyfull comes due expectations pros,singaporean,1.29265941346978,103.859694488347,"['9 Raffles Boulevard', '#01-79/80 Millenia Walk', 'Singapore 039596', 'Singapore']",2.5,6.0,$$,39596
1421,Plentyfull,amazing new menu halibut fantastic wanted try everything pass table miso soufflé unbelievable service spot,singaporean,1.29265941346978,103.859694488347,"['9 Raffles Boulevard', '#01-79/80 Millenia Walk', 'Singapore 039596', 'Singapore']",2.5,6.0,$$,39596
1422,Plentyfull,staff friendly fave kind waiter silent type dont notice keeping tabs enough need,singaporean,1.29265941346978,103.859694488347,"['9 Raffles Boulevard', '#01-79/80 Millenia Walk', 'Singapore 039596', 'Singapore']",2.5,6.0,$$,39596
1423,Pollen,first time service bad even bring us water tried afternoon snack overpriced,mediterranean,1.28473331303391,103.864789404641,"['211 Marina Way', 'Singapore 018977', 'Singapore']",3.0,1.0,$$$,18977
1424,Por Jai,restaurant top floor offer authentic thai food set menus include soup salad main course like phad kapaw phad,thai,1.2934999,103.8602371,"['Suntec City Mall 03', 'Temasek Avenue 3', 'Singapore 039190', 'Singapore']",3.0,1.0,$,39190
1425,Porn's,review dinner pornsa colleague mine made last minute decision change dining destination pornswhen arrived,thai,1.29831,103.8563004,"['28 Liang Seah St', 'Singapore 189049', 'Singapore']",3.0,7.0,$$,189049
1426,Porn's,porns set local celebrity pornsak actually manning counter evening went try interior restaurant differs,thai,1.29831,103.8563004,"['28 Liang Seah St', 'Singapore 189049', 'Singapore']",3.0,7.0,$$,189049
1427,Porn's,im going lie went name always seemed busy walked past figured must good enough interior,thai,1.29831,103.8563004,"['28 Liang Seah St', 'Singapore 189049', 'Singapore']",3.0,7.0,$$,189049
1428,Poulet,couple friends recommend place tried quite disappointing pet peeve overcooked chicken breast,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1429,Poulet,high dive frozen waveswhere past comes back lifefight fear selfish painand worth every time atpoulet zedd claritymy,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1430,Poulet,go get half chicken signature mushroom sauce divine piece heaven thank later,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1431,Poulet,several outlets french sounding named restaurant first time years ago lumps lumps unmelted soup granules like,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1432,Poulet,place one emptier places within bugis boy enjoy lunchwater seems main stickling point everyone,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1433,Poulet,record really taken aback heard dont serve water poulet wash dishes evian pathetic,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1434,Poulet,review lunch colleagues poulet bugisthe ambiance basic straightforward functional yet comfortablethe service,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1435,Poulet,bad lacame dine near office queue dinner time ordered half chicken mushroom chardonnay sauce escargot,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1436,Poulet,ate dinner ordered green tomato salad onion soup chicken lemon sauce chicken diane chicken chardonnay chilled bottled water pass,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1437,Poulet,subpar food overpriced charge dollar tiny cup room temperature tap water ridiculous greedy coming back,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1438,Poulet,turned hubby dinner decided check poulet referring past reviews played safe orderedpoulet roti,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1439,Poulet,surprised restaurant low rate sunday night service bit slow everything ordered fantastic,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1440,Poulet,wanted like many issues ignorethey charge tap water serve childsize cups refill,french,1.29971,103.85414,"['201 Victoria St', '#04-12', 'Singapore 188067', 'Singapore']",3.0,14.0,$$,188067
1441,Prego,still old time fave place holds memories dates universities family dinners well time spent started,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28.0,$$$,189560
1442,Prego,nice italian place fairmont really like tiramisu right balance boozy coffee flavors dishes also decent,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28.0,$$$,189560
1443,Prego,came impromptu lunch hardly visit raffles city shopping centre home surprised changed past decade,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28.0,$$$,189560
1444,Privé CHIJMES,disappointing expensive meal salad oily pizzas undercooked middle pizzas probably frozen heated two,singaporean,1.294728,103.85224,"['30 Victoria St', '#01-33', 'Chijmes Courtyard', 'Singapore 187996', 'Singapore']",3.0,18.0,$$$,187996
1445,Privé CHIJMES,found area went run one random night excited go back wasnt sweating smelly jerry decided join hung,singaporean,1.294728,103.85224,"['30 Victoria St', '#01-33', 'Chijmes Courtyard', 'Singapore 187996', 'Singapore']",3.0,18.0,$$$,187996
1446,Privé CHIJMES,cny friend looking nice place eat brunch went prive chijmes lovely decor friendly quick service,singaporean,1.294728,103.85224,"['30 Victoria St', '#01-33', 'Chijmes Courtyard', 'Singapore 187996', 'Singapore']",3.0,18.0,$$$,187996
1447,Public House,popular reason whilst bit home home staff make nice relaxing fun place drinks friendscan get bit,singaporean,1.28631,103.8492889,"['42 Circular Road', 'Singapore 049398', 'Singapore']",4.5,2.0,$,49398
1448,Public House,popular hangout weeknights business people working nearby financial district british themed bar,singaporean,1.28631,103.8492889,"['42 Circular Road', 'Singapore 049398', 'Singapore']",4.5,2.0,$,49398
1449,Ramen Champion,meijin stalltendon gst starsthis came lots ingredients prawn tempura fish tempura pumpkin green pepper,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25.0,$$,188067
1450,Ramen Champion,friend decided try mendokoro aoi checking different ramen offerings ramen championthis shop front,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25.0,$$,188067
1451,Ramen Champion,must looked like newbie walked place one men working kind enough explain ordering process take,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25.0,$$,188067
1452,Ramen Champion,well wednesday work dinner friend decided good check new ultra spicy magma ramen thats exclusive,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25.0,$$,188067
1453,Ramen Champion,second time ramen champion first time outlet new great world city previously went bugis outlet seemed,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25.0,$$,188067
1454,Ramen Champion,good thing ramen champion ramen galore choose bad thing many choices know,japanese,1.29973528141622,103.854221105576,"['201 Victoria St', 'Level 4', 'Singapore 188067', 'Singapore']",3.5,25.0,$$,188067
1455,Rendezvous Restaurant Hock Lock Kee,rendezvous singaporenostalgichavent long timenot good still okayi like chicken curry best sauce still,indonesian,1.28895977182313,103.846898680112,"['6 Eu Tong Sen Street', '#02-72, The Central', 'Singapore 059817', 'Singapore']",3.5,11.0,$$,59817
1456,Rendezvous Restaurant Hock Lock Kee,cold singapore standards lah prescription authentic nasi padang lets honest meal never pretty,indonesian,1.28895977182313,103.846898680112,"['6 Eu Tong Sen Street', '#02-72, The Central', 'Singapore 059817', 'Singapore']",3.5,11.0,$$,59817
1457,Rendezvous Restaurant Hock Lock Kee,everything lemak rich creamythe food spicy enjoyable whole familytried beef rendang chicken rendang,indonesian,1.28895977182313,103.846898680112,"['6 Eu Tong Sen Street', '#02-72, The Central', 'Singapore 059817', 'Singapore']",3.5,11.0,$$,59817
1458,Ricciotti,since ive boy place changed small conversation waiter extremely friendly way,italian,1.28925324734173,103.848487387137,"['20 Upper Circular Rd', '#B1-49/50', 'Singapore 058416', 'Singapore']",3.5,13.0,$$,58416
1459,Ricciotti,quite conflicted place parts dishes good others horrible grilled chicken breast came,italian,1.28925324734173,103.848487387137,"['20 Upper Circular Rd', '#B1-49/50', 'Singapore 058416', 'Singapore']",3.5,13.0,$$,58416
1460,Ricciotti,friday happy hour day longthey different deals daily second pizza tue pasta wed etconly drinks tried,italian,1.28925324734173,103.848487387137,"['20 Upper Circular Rd', '#B1-49/50', 'Singapore 058416', 'Singapore']",3.5,13.0,$$,58416
1461,Rocku Yakiniku Japanese Charcoal Grill,buffet spread limited meats well marinated service could better,japanese,1.299629,103.854302,"['201 Victoria Street', '#04-06 Bugis Plus', 'Singapore 188067', 'Singapore']",1.5,5.0,$$$,188067
1462,Rocku Yakiniku Japanese Charcoal Grill,much reviewers stated rocku poor job yakiniku joint several factors didnt help make,japanese,1.299629,103.854302,"['201 Victoria Street', '#04-06 Bugis Plus', 'Singapore 188067', 'Singapore']",1.5,5.0,$$$,188067
1463,Rocku Yakiniku Japanese Charcoal Grill,vouchers spare place list places could make use vouchers thus made short trundle,japanese,1.299629,103.854302,"['201 Victoria Street', '#04-06 Bugis Plus', 'Singapore 188067', 'Singapore']",1.5,5.0,$$$,188067
1464,Rocky Master,doable eatery town nothing special though cannot deny offer truffle infused oil fries menu exactly ordered,singaporean,1.2965802,103.8543779,"['402 North Bridge Road', '#01-00', 'Jun Xin Building', 'Singapore 188722', 'Singapore']",3.5,4.0,$,188722
1465,Rocky Master,coffee ok nothing write home service reason would return ladies working morning perky friendly helpful,singaporean,1.2965802,103.8543779,"['402 North Bridge Road', '#01-00', 'Jun Xin Building', 'Singapore 188722', 'Singapore']",3.5,4.0,$,188722
1466,Rocky Master,gut feeling reason came random place picked coffee could write,singaporean,1.2965802,103.8543779,"['402 North Bridge Road', '#01-00', 'Jun Xin Building', 'Singapore 188722', 'Singapore']",3.5,4.0,$,188722
1467,Sabai,thai food marina bay ok food excellent ambience would recommend going dinner evening sitting outdoor hot,thai,1.28277382474622,103.853349068094,"['70 Collyer Quay', '#01-02 Customs House', 'Singapore 049326', 'Singapore']",3.5,7.0,$$$,49326
1468,Sabai,nice cosy environment housed customs house real scene sit insidefood average excluding tom yum soup,thai,1.28277382474622,103.853349068094,"['70 Collyer Quay', '#01-02 Customs House', 'Singapore 049326', 'Singapore']",3.5,7.0,$$$,49326
1469,Sabai,amazing place authentic thai food good ambience price slightly high side service prompt quick favorite,thai,1.28277382474622,103.853349068094,"['70 Collyer Quay', '#01-02 Customs House', 'Singapore 049326', 'Singapore']",3.5,7.0,$$$,49326
1470,Sahara,surprisingly good wasnt expecting much skimming reviews past colleagues finally decided hungry service,turkish,1.28739,103.84923,"['58 Boat Quay', 'Singapore 049847', 'Singapore']",3.0,7.0,$$,49847
1471,Sahara,delicious food amazing place spend night singapore highly recommended people missed mediterranean food,turkish,1.28739,103.84923,"['58 Boat Quay', 'Singapore 049847', 'Singapore']",3.0,7.0,$$,49847
1472,Sahara,thanks cindy q accepting last minute lunch area last minute werent sure would eating,turkish,1.28739,103.84923,"['58 Boat Quay', 'Singapore 049847', 'Singapore']",3.0,7.0,$$,49847
1476,Sakae Sushi,chain franchise top tier locations throughout singapore theyve got boats carrying sushi circling moat bar,japanese,1.3042793317554,103.840905387247,"['Chevron House', '30 Raffles Place, #02-37', 'Singapore 048622', 'Singapore']",2.0,1.0,$$$,48622
1477,Salted & Hung,sortof new kid block located along purvis street big boys rules fine dining establishments like garibaldi italian restaurant,western,1.29653723289042,103.855194076896,"['12 Purvis St', 'Singapore 188591', 'Singapore']",4.0,13.0,$$$,188591
1478,Salted & Hung,restaurant dimly lighted open kitchen much customers weekday lunch looking menu decided course lunch,western,1.29653723289042,103.855194076896,"['12 Purvis St', 'Singapore 188591', 'Singapore']",4.0,13.0,$$$,188591
1479,Salted & Hung,reminiscent famous nosetotail st john restaurant london much innovative best way experience chef drew nocentes creativity,western,1.29653723289042,103.855194076896,"['12 Purvis St', 'Singapore 188591', 'Singapore']",4.0,13.0,$$$,188591
