,Unnamed: 0_x,Unnamed: 0.1,name,id,review,Unnamed: 0_y,cuisine,latitude,longitude,address,rating,review_count,price
6161,1317.0,1317.0,Da Luca Italian Restaurant,2qus9V2bixHTXrKTSD_d9Q,chanced upon da luca via search online knowing novena area didnt even time read reviews decided take chances,497,italian,1.3182,103.8426132,"['1 Goldhill Plaza, #01-19/21 Goldhill Plaza', 'Singapore 308899', 'Singapore']",3.5,8,$$$
6162,1318.0,1318.0,Da Luca Italian Restaurant,2qus9V2bixHTXrKTSD_d9Q,made reservation italian restaurant near united square dinnerour reservation came told come back,497,italian,1.3182,103.8426132,"['1 Goldhill Plaza, #01-19/21 Goldhill Plaza', 'Singapore 308899', 'Singapore']",3.5,8,$$$
6163,1319.0,1319.0,Da Luca Italian Restaurant,2qus9V2bixHTXrKTSD_d9Q,ok neighborhood italian joint nothing found every dish ordinary mediocre maybe day,497,italian,1.3182,103.8426132,"['1 Goldhill Plaza, #01-19/21 Goldhill Plaza', 'Singapore 308899', 'Singapore']",3.5,8,$$$
6164,1314.0,1314.0,Alfresco Gusto,sveb404P_QZKNso-hwdQpQ,food gusto rarely disappoints even bar menu amazing truffle tries crab shakers amazing squid ink risotto die,498,italian,1.305104,103.832075,"['2 Orchard Turn', 'ION Orchard #01-15', 'Singapore 238801', 'Singapore']",2.5,3,$$$
6165,1315.0,1315.0,Alfresco Gusto,sveb404P_QZKNso-hwdQpQ,al fresco italian restaurant located outside ion orchard along main road youre trouble finding walk around mall,498,italian,1.305104,103.832075,"['2 Orchard Turn', 'ION Orchard #01-15', 'Singapore 238801', 'Singapore']",2.5,3,$$$
6166,1316.0,1316.0,Alfresco Gusto,sveb404P_QZKNso-hwdQpQ,waitress totarry crush mean could needless say significantly improved initial reaction modern,498,italian,1.305104,103.832075,"['2 Orchard Turn', 'ION Orchard #01-15', 'Singapore 238801', 'Singapore']",2.5,3,$$$
6167,1323.0,1323.0,Caruso,lqVHs-C3RlZEdrg5pCgOiQ,experience caruso blew away one authentic italian restaurant missedprices may seem little high taste portions,499,italian,1.33073511695541,103.795855897298,"['791 Bukit Timah Rd', 'Singapore 269764', 'Singapore']",4.0,3,$$$
6168,1324.0,1324.0,Caruso,lqVHs-C3RlZEdrg5pCgOiQ,surprised caruso isnt yelp already maybe isnt bad thing place good youll want keep little,499,italian,1.33073511695541,103.795855897298,"['791 Bukit Timah Rd', 'Singapore 269764', 'Singapore']",4.0,3,$$$
6169,1325.0,1325.0,Caruso,lqVHs-C3RlZEdrg5pCgOiQ,good food slow lousy service quite typical singapore eating establishments service charge tacked bill whether,499,italian,1.33073511695541,103.795855897298,"['791 Bukit Timah Rd', 'Singapore 269764', 'Singapore']",4.0,3,$$$
6170,1320.0,1320.0,Bel Mondo,FXKUUrtWcLlh3XY5K96YcA,truly great italian food singapore great service menu lots salads pastas great pizza menu highly recommended,500,italian,1.2920715,103.859851,"['9 Raffles Boulevard', 'Singapore 039596', 'Singapore']",4.0,6,$$$
6171,1321.0,1321.0,Bel Mondo,FXKUUrtWcLlh3XY5K96YcA,last night singapore could stomach one asian cuisine decided italian would would go picked restaurant,500,italian,1.2920715,103.859851,"['9 Raffles Boulevard', 'Singapore 039596', 'Singapore']",4.0,6,$$$
6172,1322.0,1322.0,Bel Mondo,FXKUUrtWcLlh3XY5K96YcA,loved food ravioli pasta pizza tried really flavorful portions good service friendly pricing,500,italian,1.2920715,103.859851,"['9 Raffles Boulevard', 'Singapore 039596', 'Singapore']",4.0,6,$$$
6173,1326.0,1326.0,sufood,fhC9sQwtTU2Ut7SrFWv1iA,tonite invited tasting new dishes lauching nov meal costs consists starter bread,501,italian,1.29383,103.8533325,"['252 North Bridge Road', 'Raffles City Shopping Centre, #02-19', 'Singapore', 'Singapore']",4.0,6,$$$
6174,1327.0,1327.0,sufood,fhC9sQwtTU2Ut7SrFWv1iA,long overdue tgif dinner meetup bffs one suggested sufood centrally located comes highly recommended,501,italian,1.29383,103.8533325,"['252 North Bridge Road', 'Raffles City Shopping Centre, #02-19', 'Singapore', 'Singapore']",4.0,6,$$$
6175,1328.0,1328.0,sufood,fhC9sQwtTU2Ut7SrFWv1iA,ive wanting try time let everything ordered bland mehthe soup lacked taste salt spices,501,italian,1.29383,103.8533325,"['252 North Bridge Road', 'Raffles City Shopping Centre, #02-19', 'Singapore', 'Singapore']",4.0,6,$$$
6179,1359.0,1359.0,La Strada,SlVW8CLHnA_NQPzZ6wYXCA,wait minute place cant eat rated last year decor different menu different still,502,italian,1.30634755447471,103.831895211731,"['1 Scotts Rd', '#01-13', 'Singapore 228208', 'Singapore']",4.5,16,$$$
6180,1360.0,1360.0,La Strada,SlVW8CLHnA_NQPzZ6wYXCA,nailed said less four times meal tonight la strada every thing place begs come back hands,502,italian,1.30634755447471,103.831895211731,"['1 Scotts Rd', '#01-13', 'Singapore 228208', 'Singapore']",4.5,16,$$$
6181,1361.0,1361.0,La Strada,SlVW8CLHnA_NQPzZ6wYXCA,recommended friend dine really regretsquaint little place heart town one best risottos ive,502,italian,1.30634755447471,103.831895211731,"['1 Scotts Rd', '#01-13', 'Singapore 228208', 'Singapore']",4.5,16,$$$
6182,1366.0,1366.0,Pasta Brava,KmKkhD-97CqPvokq5JIoBA,really loved pasta brava service used amazing food unforgettable youd greeted smile never even look around,503,italian,1.27763695532076,103.842726466826,"['11 Craig Rd', 'Tanjong Pagar 089671', 'Singapore']",4.0,22,$$$
6183,1367.0,1367.0,Pasta Brava,KmKkhD-97CqPvokq5JIoBA,love pasta brava favourite restaurants singapore eaten brought several friends many times experience,503,italian,1.27763695532076,103.842726466826,"['11 Craig Rd', 'Tanjong Pagar 089671', 'Singapore']",4.0,22,$$$
6184,1368.0,1368.0,Pasta Brava,KmKkhD-97CqPvokq5JIoBA,authentic italy dishes quite selections wines staff friendly knowledgeable always recommend us something new,503,italian,1.27763695532076,103.842726466826,"['11 Craig Rd', 'Tanjong Pagar 089671', 'Singapore']",4.0,22,$$$
6185,1332.0,1332.0,Perbacco,AG1AvSmHT1G6rEpZACiquQ,typical hot new place town first saturday dinner packedkudos staff booked table arrivedthey,504,italian,1.27803,103.8423462,"['20 Craig Rd', '#01-03', 'Singapore 089692', 'Singapore']",4.0,3,$$$
6186,1333.0,1333.0,Perbacco,AG1AvSmHT1G6rEpZACiquQ,delicious food lamb cooked perfectly pasta one best singapore attentive helpful staff come back,504,italian,1.27803,103.8423462,"['20 Craig Rd', '#01-03', 'Singapore 089692', 'Singapore']",4.0,3,$$$
6187,1334.0,1334.0,Perbacco,AG1AvSmHT1G6rEpZACiquQ,one best italian restaurant ever italian seen food authentic italian service high,504,italian,1.27803,103.8423462,"['20 Craig Rd', '#01-03', 'Singapore 089692', 'Singapore']",4.0,3,$$$
6188,1335.0,1335.0,Limoncello Pizza & Grill,0fN6LmN1wkYu_M4zYlAdNQ,booked dinner sunday night food came wonderful flavors quantities loved first visit months ago pizza,505,italian,1.29093,103.83668,"['95 Robertson Quay', '#01-19/20', 'Rivergate', 'Singapore 238256', 'Singapore']",3.0,12,$$$
6189,1336.0,1336.0,Limoncello Pizza & Grill,0fN6LmN1wkYu_M4zYlAdNQ,tldr clear cooking skills fantastic location questionable winewe walked past restaurant years love location thought would,505,italian,1.29093,103.83668,"['95 Robertson Quay', '#01-19/20', 'Rivergate', 'Singapore 238256', 'Singapore']",3.0,12,$$$
6190,1337.0,1337.0,Limoncello Pizza & Grill,0fN6LmN1wkYu_M4zYlAdNQ,dont waste time bushleague operation delivery order suddenly cancelled one hour placing order,505,italian,1.29093,103.83668,"['95 Robertson Quay', '#01-19/20', 'Rivergate', 'Singapore 238256', 'Singapore']",3.0,12,$$$
6191,1338.0,1338.0,Aura,UvNp68wVbRCuJnucZ_sPsQ,aura located new national gallery singapore besides quaint location italian restaurant serves wide array wine complements,506,italian,1.2897045,103.8512862,"[""1 St Andrew's Rd"", '#06-02', 'Singapore 178957', 'Singapore']",3.5,21,$$$
6192,1339.0,1339.0,Aura,UvNp68wVbRCuJnucZ_sPsQ,used burrples one one otherwise terribly overpriced given food doesnt taste good wouldnt even pay half price portions,506,italian,1.2897045,103.8512862,"[""1 St Andrew's Rd"", '#06-02', 'Singapore 178957', 'Singapore']",3.5,21,$$$
6193,1340.0,1340.0,Aura,UvNp68wVbRCuJnucZ_sPsQ,restaurant located going open national gallery singapore opened beppe de vito one behind il lido sentosa,506,italian,1.2897045,103.8512862,"[""1 St Andrew's Rd"", '#06-02', 'Singapore 178957', 'Singapore']",3.5,21,$$$
6194,1341.0,1341.0,Cicheti,k9w2tAgGlD-lwQue7KP5qA,good service good food ambience ask really issue place per restaurant area parking,507,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34,$$$
6195,1342.0,1342.0,Cicheti,k9w2tAgGlD-lwQue7KP5qA,based rave reviews brickoven pizza finally got chance visit cicheti definitely call make reservation get,507,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34,$$$
6196,1343.0,1343.0,Cicheti,k9w2tAgGlD-lwQue7KP5qA,came sisters bday dinner left disappointed chosen dine cicheti wanted satisfy craving squid,507,italian,1.3017,103.85997,"['52 Kandahar St', 'Singapore 198901', 'Singapore']",4.0,34,$$$
6197,1344.0,1344.0,Petes's Place,Egkl60a0DcH7n87Pr9neqg,came petes place lunch eating asian food couple days thought wed try place informed,508,italian,1.3064382,103.83333,"['Grand Hyatt Singapore', '10 Scotts Road', 'Singapore 228211', 'Singapore']",3.5,13,$$$
6198,1345.0,1345.0,Petes's Place,Egkl60a0DcH7n87Pr9neqg,recent trip singapore went place twice even though wasnt staying grand hyatt nearby hotelits basement,508,italian,1.3064382,103.83333,"['Grand Hyatt Singapore', '10 Scotts Road', 'Singapore 228211', 'Singapore']",3.5,13,$$$
6199,1346.0,1346.0,Petes's Place,Egkl60a0DcH7n87Pr9neqg,throwback italian dining scene singapore grim dark décor low ceiling noisy muzak nondescript music food,508,italian,1.3064382,103.83333,"['Grand Hyatt Singapore', '10 Scotts Road', 'Singapore 228211', 'Singapore']",3.5,13,$$$
6200,1353.0,1353.0,Pizza Fabbrica,ywslAH5g0TByaUCkif5KXA,came friday night pleasantly surprised quality pizzas felt wildfires though didnt confirm pleasant chewy,509,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12,$$$
6201,1354.0,1354.0,Pizza Fabbrica,ywslAH5g0TByaUCkif5KXA,ive ordered pizza fabbrica ubereats struggle finding good pizza singapore would likely take leadcooked,509,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12,$$$
6202,1355.0,1355.0,Pizza Fabbrica,ywslAH5g0TByaUCkif5KXA,arrived late places alley closed shop night tried luck asked whether still open served,509,italian,1.30101403603432,103.860021059622,"['69/70 Bussorah Street', 'Singapore 199483', 'Singapore']",4.0,12,$$$
6203,1350.0,1350.0,Atmastel,sZ9xZqgex0qhfSdNLth5ZQ,restaurant located near mrt station restaurant stylish modern decoration although tables indoor,510,italian,1.29441188243389,103.855544017197,"['26 Beach Rd', '#B1-22', 'South Beach Avenue', 'Singapore 189768', 'Singapore']",3.5,4,$$$
6204,1351.0,1351.0,Atmastel,sZ9xZqgex0qhfSdNLth5ZQ,lunch surprised solid performance authentic italian food buttata starter dont pick calamari zucchini,510,italian,1.29441188243389,103.855544017197,"['26 Beach Rd', '#B1-22', 'South Beach Avenue', 'Singapore 189768', 'Singapore']",3.5,4,$$$
6205,1352.0,1352.0,Atmastel,sZ9xZqgex0qhfSdNLth5ZQ,pizza would midrange chain back us would cost bucks carryout special soggy crust decent char bland sauce,510,italian,1.29441188243389,103.855544017197,"['26 Beach Rd', '#B1-22', 'South Beach Avenue', 'Singapore 189768', 'Singapore']",3.5,4,$$$
6206,1347.0,1347.0,Zafferano Restaurant,0hGE_UiUMAcF3PABcE-M4Q,havent heard good things place friend wanted check surprisingly good lobster pasta,511,italian,1.28276212731736,103.853022060482,"['10 Collyer Quay', '#43-01', 'Ocean Financial Centre', 'Singapore 049315', 'Singapore']",3.0,16,$$$
6207,1348.0,1348.0,Zafferano Restaurant,0hGE_UiUMAcF3PABcE-M4Q,company took us dinner spot first night workshop selected menu us limited could order,511,italian,1.28276212731736,103.853022060482,"['10 Collyer Quay', '#43-01', 'Ocean Financial Centre', 'Singapore 049315', 'Singapore']",3.0,16,$$$
6208,1349.0,1349.0,Zafferano Restaurant,0hGE_UiUMAcF3PABcE-M4Q,restaurant week reviewright heart cbd get spectacular view marina bay areaive always skeptical restaurant week,511,italian,1.28276212731736,103.853022060482,"['10 Collyer Quay', '#43-01', 'Ocean Financial Centre', 'Singapore 049315', 'Singapore']",3.0,16,$$$
6215,1362.0,1362.0,Rubato,sQ09FSZ6KmjtZOzrgcWO2A,evian water pricey served without ordering food wise ok although portion small even small eater,513,italian,1.3311847181112,103.806992320822,"['12 Greenwood Ave', 'Singapore 289204', 'Singapore']",4.0,12,$$$
6216,1363.0,1363.0,Rubato,sQ09FSZ6KmjtZOzrgcWO2A,lunch set warned set lunch portions small started cioppino stars seafood didnt taste fresh,513,italian,1.3311847181112,103.806992320822,"['12 Greenwood Ave', 'Singapore 289204', 'Singapore']",4.0,12,$$$
6217,1364.0,1364.0,Rubato,sQ09FSZ6KmjtZOzrgcWO2A,absolutely meh service bland food ive experienced awhile im sure owner heshe business pretending,513,italian,1.3311847181112,103.806992320822,"['12 Greenwood Ave', 'Singapore 289204', 'Singapore']",4.0,12,$$$
6225,1378.0,1378.0,Bruno's Bistrot,PfNltJdDVxf0Q34BigAnDQ,quality pizza wasnt good prices charge dishes ok nothing super special,515,italian,1.31213,103.91116,"['201 Telok Kurau Rd', '#01-06, Kurau Court', 'Singapore 423910', 'Singapore']",4.0,5,$$$
6226,1379.0,1379.0,Bruno's Bistrot,PfNltJdDVxf0Q34BigAnDQ,next door amazing alaska guys thats different review brunos bistrot counted serve delicious italian food reminds,515,italian,1.31213,103.91116,"['201 Telok Kurau Rd', '#01-06, Kurau Court', 'Singapore 423910', 'Singapore']",4.0,5,$$$
6227,1380.0,1380.0,Bruno's Bistrot,PfNltJdDVxf0Q34BigAnDQ,food excellent pasta pizzas disappoint favorite burrata parma ham angel hair pasta truffles,515,italian,1.31213,103.91116,"['201 Telok Kurau Rd', '#01-06, Kurau Court', 'Singapore 423910', 'Singapore']",4.0,5,$$$
6228,1369.0,1369.0,Prego,z3zGql0n8YV9HCtUu6Be2w,still old time fave place holds memories dates universities family dinners well time spent started,516,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28,$$$
6229,1370.0,1370.0,Prego,z3zGql0n8YV9HCtUu6Be2w,nice italian place fairmont really like tiramisu right balance boozy coffee flavors dishes also decent,516,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28,$$$
6230,1371.0,1371.0,Prego,z3zGql0n8YV9HCtUu6Be2w,came impromptu lunch hardly visit raffles city shopping centre home surprised changed past decade,516,italian,1.293827,103.854009,"['80 Bras Basah Rd', 'Level 1', 'Singapore 189560', 'Singapore']",3.5,28,$$$
6231,1372.0,1372.0,DOP Mozzarella Bar,QpS1TiMlcBbtTNI34eeKsA,quite nice location near riverside area robertson quay saw close tomy hotel decided nice lunch service fast,517,italian,1.29026,103.83919,"['60 Robertson Quay', '#01-04A The Quayside', 'Singapore 238252', 'Singapore']",4.0,8,$$$
6232,1373.0,1373.0,DOP Mozzarella Bar,QpS1TiMlcBbtTNI34eeKsA,robertson quay area full fun spots eat mozzarella bar great choice especially like little cheese diet outdoor,517,italian,1.29026,103.83919,"['60 Robertson Quay', '#01-04A The Quayside', 'Singapore 238252', 'Singapore']",4.0,8,$$$
6233,1374.0,1374.0,DOP Mozzarella Bar,QpS1TiMlcBbtTNI34eeKsA,finally new italian place robertson quayamazing appetizers course mozzarella based name stays got pasta sciagliatelli cacio,517,italian,1.29026,103.83919,"['60 Robertson Quay', '#01-04A The Quayside', 'Singapore 238252', 'Singapore']",4.0,8,$$$
6234,1375.0,1375.0,Pizzeria L'Operetta,BtCyZ9-_PoC4LJEO9aLucw,like people give free stuff popped tuesday wasnt feeling hot ordered take away simple margarita pizza,518,italian,1.275,103.8445206,"['Icon Village #01-78-81', '12 Gopeng Street', 'Singapore 078877', 'Singapore']",3.0,13,$$$
6235,1376.0,1376.0,Pizzeria L'Operetta,BtCyZ9-_PoC4LJEO9aLucw,way overpriced offer ordered pizza spaghetti bolognese cheese wasnt attached pizza crust hot,518,italian,1.275,103.8445206,"['Icon Village #01-78-81', '12 Gopeng Street', 'Singapore 078877', 'Singapore']",3.0,13,$$$
6236,1377.0,1377.0,Pizzeria L'Operetta,BtCyZ9-_PoC4LJEO9aLucw,pizzas tasty prices outrageousthe average pizza around id say inch diameter pizza sorry used,518,italian,1.275,103.8445206,"['Icon Village #01-78-81', '12 Gopeng Street', 'Singapore 078877', 'Singapore']",3.0,13,$$$
6237,1381.0,1381.0,Baci Baci,X_ALxaxEOo1z2GU0rsDODw,love everything place pretty expensive well worth special occasion visit,519,italian,1.36453702795297,103.870035074651,"['27 Lichfield Rd', 'Singapore 556847', 'Singapore']",4.5,6,$$$
6238,1382.0,1382.0,Baci Baci,X_ALxaxEOo1z2GU0rsDODw,three times definitely one best italian restaurants singapore homely atmosphere staff treat customers like family superb,519,italian,1.36453702795297,103.870035074651,"['27 Lichfield Rd', 'Singapore 556847', 'Singapore']",4.5,6,$$$
6239,1383.0,1383.0,Baci Baci,X_ALxaxEOo1z2GU0rsDODw,neighborhood italian serangoon absolutely rustic home cooked italian extensive menu food wine great traditional choices start,519,italian,1.36453702795297,103.870035074651,"['27 Lichfield Rd', 'Singapore 556847', 'Singapore']",4.5,6,$$$
6240,1408.0,1408.0,Latteria Mozzarella Bar,CTYFfHq1SWFyCeJ-KyIgOQ,genuine italian staff great terrace al fresco dinnerdont miss awesome pumpkin mac cheese actually comes real pumpkin,520,italian,1.27859,103.8429031,"['40 Duxton Hill', 'Singapore 089618', 'Singapore']",4.0,31,$$$
6241,1409.0,1409.0,Latteria Mozzarella Bar,CTYFfHq1SWFyCeJ-KyIgOQ,nice italian spot nestled duxton hill leafy spacious outdoor dining area ideal dinner way hot lunch came,520,italian,1.27859,103.8429031,"['40 Duxton Hill', 'Singapore 089618', 'Singapore']",4.0,31,$$$
6242,1410.0,1410.0,Latteria Mozzarella Bar,CTYFfHq1SWFyCeJ-KyIgOQ,without doubt best pumpkin mac cheese ever know latteria known cheese incredibly full flavor,520,italian,1.27859,103.8429031,"['40 Duxton Hill', 'Singapore 089618', 'Singapore']",4.0,31,$$$
6243,1384.0,1384.0,La Braceria,jpolZq8uBgP2N8YAPhvt_w,key points noted service restaurant downfall visit meats either undercooked overcooked made,521,italian,1.33164,103.8070526,"['5 Greendale Ave', 'Hillcrest', 'Singapore 289501', 'Singapore']",3.5,8,$$$
6244,1385.0,1385.0,La Braceria,jpolZq8uBgP2N8YAPhvt_w,nice cosy location away city food good one best crabmeat liguine anywhere singapore good wine selection,521,italian,1.33164,103.8070526,"['5 Greendale Ave', 'Hillcrest', 'Singapore 289501', 'Singapore']",3.5,8,$$$
